,budget,imdb_id,revenue
1707,650000,tt1464580,33245
1708,12500000,tt1194417,1083683
1709,10000000,tt1588334,4417580
1710,28000000,tt1633356,10126458
1711,70000000,tt1578275,67112664
1712,4141459,tt1860152,201607
1713,12468389,tt1640711,29007412
1714,24000000,tt1068242,63543328
1715,40000000,tt0477302,55247881
1716,36000000,tt0480687,83160734
1717,45202,tt1687247,225861
1718,8000000,tt1498569,163265
1719,14000000,tt1663143,11417362
1720,5500000,tt1854236,10016934
1721,5000000,tt1714203,8493728
1722,30000000,tt0383010,54819301
1723,500000,tt2063781,376597
1724,4437508,tt2082197,2804874
1725,1500000,tt1758795,3566225
1726,28000000,tt1204975,134402450
1727,12400000,tt2358891,8371085
1728,250000,tt2292959,56825
1729,1000000,tt2326554,395000
1730,22000000,tt3210686,67800064
1731,28000000,tt1430612,68896829
1732,12250000,tt2345737,2295423
1733,5000000,tt3098306,12058187
1734,2000000,tt2692904,4635300
1735,2800000,tt3099498,1826705
1736,26000000,tt1224378,34592118
1737,70000000,tt2177771,154984035
1738,65000000,tt3672840,121545703
1739,8900000,tt3276924,4100000
1740,19000000,tt1596345,5578519
1741,18000000,tt3623726,41325328
1742,12000000,tt3862750,60273173
1743,11000000,tt2217859,161789
1744,11000000,tt3715320,27391084
1745,20000000,tt3231054,46069568
1746,3200000,tt4501454,4267218
1747,8000000,tt2091935,34694
1748,3537415,tt4048272,1390172
1749,75000000,tt2709768,875457937
1750,10000000,tt1172049,1978592
1751,50000000,tt1608290,55969000
1752,3000000,tt3068194,14016568
1753,16000000,tt4257926,73883359
1754,47000000,tt0308353,38085778
1755,9000000,tt0441796,27105095
1756,51000000,tt0414853,72779000
1757,14500000,tt0444182,22963701
1758,20000000,tt0489237,47738099
1759,12000000,tt0897361,9620399
1760,20000000,tt0780516,6819587
1761,6000000,tt0462244,18197398
1762,16000000,tt0881200,34786960
1763,9100000,tt1024943,37707444
1764,13000000,tt0775539,75511123
1765,70000000,tt0372873,53587404
1766,2000000,tt0473308,22179430
1767,15000000,tt0808279,7938872
1768,8000000,tt0850253,908847
1769,18000000,tt0865554,382174
1770,19000000,tt0869994,23550000
1771,6000000,tt1082886,2899975
1772,6000000,tt1130988,276891
1773,21000000,tt1027862,17600000
1774,4000000,tt1231277,4100000
1775,17000000,tt1176740,14899417
1776,100000000,tt0457400,68688831
1777,40000000,tt0450405,28169671
1778,6500000,tt0790712,1521261
1779,13000000,tt1123373,51723285
1780,14000000,tt1305583,21409028
1781,27000000,tt1456941,16504936
1782,25000000,tt0872230,19829957
1783,16000000,tt1265990,40492759
1784,150000000,tt1305591,38992758
1785,79000000,tt0810913,149673788
1786,14000000,tt0466893,46495
1787,25000000,tt1440345,11790979
1788,12000000,tt1640548,972512
1789,37000000,tt1564349,95404397
1790,1800000,tt2125435,21107746
1791,40000000,tt0763831,22044277
1792,2500000,tt1945062,3003
1793,6300000,tt1770734,419953
1794,26350000,tt1132449,1576687
1795,10000000,tt1922685,1034589
1796,17000000,tt2083355,71625195
1797,10000000,tt1126590,28883511
1798,15000000,tt0900387,9104716
1799,1000000,tt3177316,9318
1800,15000000,tt1727776,14860766
1801,1300000,tt3966404,250000
1802,10000000,tt2555736,85978266
1803,15000000,tt4139124,20566327
1804,10000000,tt1472584,6272403
1805,40000000,tt2869728,124827316
1806,30000000,tt4383594,57814445
1807,18000000,tt3760922,88923251
1808,26000000,tt0417433,17496992
1809,12000000,tt0448124,1381665
1810,5300000,tt0439662,22175908
1811,100000,tt0805526,10178331
1812,150000000,tt0418279,709709780
1813,4000000,tt0465436,46474
1814,50000,tt0780607,249905
1815,8000000,tt0490181,2033165
1816,40000000,tt0889588,7400000
1817,2000000,tt1101026,38135878
1818,15000000,tt0964185,113221
1819,15000000,tt1142433,6405245
1820,5000000,tt1216496,17112713
1821,8500000,tt0810784,4440055
1822,18000000,tt0775489,5602431
1823,500000,tt1612774,98017
1824,10000000,tt1196340,55089
1825,80000000,tt1302067,201584141
1826,18000000,tt1321865,871279
1827,7000000,tt1572491,3218666
1828,4000000,tt0873886,1104682
1829,10000000,tt1637706,17273593
1830,8000,tt1714210,484592
1831,10831173,tt1606392,10654385
1832,8000000,tt1602098,5634828
1833,300000,tt1954701,2750275
1834,6000000,tt1840417,13231461
1835,19700000,tt2368672,30000000
1836,25000000,tt1322269,74188937
1837,23000000,tt1291580,15600000
1838,19800000,tt1371150,41296320
1839,6600000,tt2452254,1851517
1840,6700000,tt1969062,1430655
1841,20000000,tt1810683,6485961
1842,1000000,tt3808342,1777043
1843,18000000,tt4057376,1776333
1844,700000,tt4129870,200242
1845,20000000,tt4667094,21164799
1846,40000000,tt2513074,30930984
1847,4000000,tt1878841,10898293
1848,6000000,tt1620935,6174491
1849,10300000,tt3794028,47748
1850,2200000,tt0405508,11502151
1851,10000000,tt0398842,615752
1852,2500000,tt0961043,7086000
1853,15000000,tt0484111,20380
1854,12000000,tt0435528,5285197
1855,7000000,tt0858479,10569964
1856,4000000,tt0795441,530048
1857,9100000,tt1166100,76000000
1858,40000000,tt0469903,9793496
1859,23000000,tt1179258,9366227
1860,5000000,tt1244668,17872796
1861,16000000,tt1153040,11301649
1862,40000000,tt1129445,19258519
1863,15000000,tt1294213,5024782
1864,10000000,tt1369706,498974
1865,1950000,tt1595366,12005838
1866,11000000,tt2076251,12935800
1867,8000000,tt2025526,49000000
1868,1000000,tt1630036,34522221
1869,6000000,tt1582271,5206
1870,25496629,tt1794850,40924982
1871,9000000,tt1440732,8303261
1872,103000,tt2299842,3623330
1873,33000000,tt1981107,9494789
1874,12700000,tt2319580,3430018
1875,9600000,tt3859076,2541554
1876,5000000,tt3614530,2333684
1877,38000000,tt2909116,123205624
1878,6000000,tt3722070,41387687
1879,10400000,tt4832640,102000000
1880,20000000,tt2865120,8821329
1881,10000000,tt1389139,30658387
1882,4000000,tt0454987,4630045
1883,25000000,tt0462338,11772461
1884,5000000,tt0937237,782102
1885,5940000,tt1075114,4250000
1886,33000000,tt1149361,14000000
1887,150000000,tt1055369,836297228
1888,4000000,tt1588337,41424067
1889,8000000,tt1431181,18124262
1890,30000,tt1049402,617000
1891,40000000,tt1701210,5446000
1892,5650000,tt1700258,43000000
1893,10000000,tt1656192,10759
1894,250000,tt2112999,1000000
1895,30000000,tt1535438,114281051
1896,1000000,tt1560985,101758490
1897,27563396,tt2076176,29193330
1898,8000000,tt1602472,1653792
1899,17000000,tt1433822,9627492
1900,18000000,tt1967545,20275812
1901,100000,tt2084989,444098
1902,18000000,tt2172935,7972967
1903,25000000,tt1647668,38307627
1904,22000000,tt2372222,55000000
1905,12500000,tt1826590,49002684
1906,5500000,tt2870708,5483299
1907,40000000,tt3781476,385284817
1908,3300000,tt2918436,64110728
1909,3000000,tt3832914,67790117
1910,14000000,tt3863552,98000000
1911,37000000,tt4276752,278300000
1912,2000000,tt3268668,2801508
1913,3500000,tt4853102,3775000
1914,3500000,tt3859304,615816
1915,8000000,tt0479647,12671300
1916,1000000,tt0489037,1678874
1917,5000000,tt0425601,3833507
1918,5000000,tt0914797,4040588
1919,23000000,tt1403130,5837674
1920,12000000,tt1235796,1644755
1921,25000000,tt1183251,4388563
1922,90000000,tt1041804,16178959
1923,10000000,tt1668200,17511906
1924,20000000,tt1486193,17479
1925,25000000,tt1507563,432274
1926,1400000,tt1954470,4100000
1927,4000000,tt2383068,9221
1928,18000000,tt2112124,62000000
1929,9500000,tt2170299,7800000
1930,7000000,tt2737050,6860853
1931,5000000,tt3014666,10429707
1932,200000,tt2235779,17834867
1933,3300000,tt4629032,5249225
1934,1400000,tt4285496,1320005
1935,26000000,tt4535650,61000000
1936,10000000,tt2325977,17472
1937,5000000,tt3791302,26144
1938,100000,tt3824458,702354
1939,16000000,tt3495026,29251596
1940,8500000,tt4981636,19985196
1941,762241,tt5221584,285930
1942,20000000,tt3628584,55030051
1943,5000000,tt3216348,6341855
1944,8000000,tt0437800,18948425
1945,20000000,tt0466856,21170563
1946,2000000,tt0853096,167000
1947,500000,tt1129423,33456317
1948,15000000,tt0974613,1143856
1949,2500000,tt0804529,107559
1950,11000000,tt1167599,32000000
1951,65000,tt1570989,416498
1952,4600000,tt1514041,1163967
1953,15000000,tt1555064,20529194
1954,5000000,tt1541160,3142154
1955,195000000,tt1399103,1123746996
1956,6453637,tt1934234,1800000
1957,2500000,tt2243537,60141683
1958,16000000,tt1951181,5867686
1959,15000000,tt1758595,21766271
1960,7000000,tt2224004,6147
1961,7000000,tt3125324,14618727
1962,6000000,tt2355495,15071
1963,15000000,tt2247476,30127963
1964,12000000,tt1929263,101332962
1965,18000000,tt2465146,25312387
1966,447524,tt3534602,771317
1967,5000000,tt4429194,6700000
1968,60000000,tt2822672,9420546
1969,17000000,tt4649416,42487325
1970,15000000,tt4341582,10367161
1971,18000000,tt1594972,17062499
1972,25000000,tt1974420,3885342
1973,25000000,tt2140037,1397284
1974,11000000,tt0441048,46396427
1975,1380000,tt0458242,1615018
1976,45000000,tt0432021,148412065
1977,10000000,tt0499554,20342161
1978,6000000,tt0887971,391410
1979,36500000,tt0972558,21834845
1980,3000000,tt1247704,18097
1981,26400000,tt1305797,62000000
1982,25000000,tt1272051,6500000
1983,12500000,tt0473102,3878993
1984,30000000,tt1772230,108348
1985,4000000,tt1613062,253899
1986,17000,tt1242599,101236
1987,7000000,tt2243621,12400000
1988,8000000,tt2131698,42330
1989,6843500,tt2550838,10703234
1990,28000000,tt1702439,97594140
1991,5000000,tt2243389,11724119
1992,5500000,tt2378281,99067206
1993,35000000,tt3331846,83061158
1994,2200000,tt2844798,282358
1995,8500000,tt4196450,15861566
1996,3800000,tt3714720,1016985
1997,4000000,tt0464049,13401952
1998,2000000,tt0473709,265198
1999,8000000,tt0360323,143451
2000,8000000,tt0466816,60641
2001,5200000,tt0879843,14723313
2002,2300000,tt1093370,4600000
2003,12000000,tt1124052,10652498
2004,4317946,tt1440266,14624826
2005,11000000,tt1605769,807535
2006,3550000,tt1937339,48000000
2007,6000000,tt1756415,35000000
2008,1500000,tt1885300,1938
2009,12000000,tt1566501,9622846
2010,4000000,tt1839642,350006
2011,4600000,tt2356180,25000000
2012,25000000,tt1376213,6399
2013,8000000,tt2004432,9630444
2014,318000,tt2309961,121179
2015,6000000,tt3202120,14348529
2016,9500000,tt3541262,112156811
2017,2000000,tt1464191,48390
2018,50000000,tt2281587,80383290
2019,2400000,tt2581244,88273
2020,12000000,tt2707858,21026290
2021,25000,tt3593046,25000
2022,19500000,tt3735246,56000000
2023,2000000,tt4936450,343617
2024,5980000,tt4434004,14900000
2025,994000,tt0435680,165000
2026,15000000,tt0434215,21000000
2027,500000,tt1193516,5330000
2028,1400000,tt1280558,3500000
2029,6000000,tt0976247,69497
2030,9000000,tt1054122,16000000
2031,12000000,tt1308138,13380561
2032,1500000,tt1648112,8786756
2033,10400000,tt1587729,20967660
2034,20000000,tt1547230,14166853
2035,7000000,tt2328813,1310673
2036,4300000,tt2278871,10165694
2037,10000000,tt2436682,4500
2038,11000000,tt0770772,13196245
2039,5000000,tt0846040,6463286
2040,1000000,tt0854678,274661
2041,7000000,tt0844671,6230276
2042,6000000,tt0903627,1300000
2043,1500000,tt1268204,187716
2044,930000,tt1726589,30905
2045,2200000,tt2070649,31500000
2046,10920000,tt1839596,19660000
2047,15000000,tt0480239,4627375
2048,3600000,tt1403214,24267
2049,12000000,tt2016894,51000000
2050,20000000,tt1532958,16549477
2051,5000000,tt1786751,40400
2052,9700000,tt2788556,154701
2053,14000000,tt3896100,8306690
2054,50000000,tt4687848,102205175
2055,16500000,tt2978102,21256
2056,7400000,tt0449999,17000000
2057,2380000,tt0480025,8176544
2058,4700000,tt0499375,31000000
2059,10000000,tt1185420,20000000
2060,7000000,tt1220628,1429299
2061,10000000,tt1714209,303877
2062,17500000,tt1425922,7018189
2063,3000000,tt1662293,1675381
2064,1816720,tt4142022,4541800
2065,12000000,tt4183692,14394097
2066,1300000,tt5278832,102986
2067,3500000,tt0380817,113783
2068,20000000,tt0430431,13391174
2069,6000,tt0914809,6000
2070,4000000,tt0483756,333912
2071,4000000,tt0393329,907456
2072,5000000,tt0987918,55635037
2073,15000000,tt1239426,16810383
2074,10000000,tt0848538,22896728
2075,2000000,tt1139282,7306
2076,33000000,tt1467391,6982465
2077,40000000,tt1100119,28972508
2078,20000000,tt1274300,346594
2079,2000000,tt1695994,563706
2080,2500000,tt1683921,3358
2081,10000000,tt1554091,1759252
2082,3500000,tt2371486,7339398
2083,5579750,tt2456720,8927600
2084,6000000,tt2321517,4588176
2085,6000000,tt2933544,1020921
2086,6000000,tt2182972,32251
2087,5000000,tt4337690,4842699
2088,13000000,tt1490785,1646788
2089,5000000,tt4158624,443962
2090,1000000,tt0472259,10018
2091,85000000,tt0463985,158468292
2092,35000000,tt0494652,43650785
2093,4500000,tt0808526,744816
2094,5000000,tt1782568,22772019
2095,9000000,tt2357377,48965210
2096,10000000,tt2210834,30283
2097,2000000,tt0423169,622806
2098,79000,tt0492619,245000
2099,9000000,tt0441007,2955039
2100,50000000,tt0367959,82169884
2101,25000000,tt1787759,53213633
2102,3347850,tt1680058,1248748
2103,7100000,tt2377938,18000000
2104,6500000,tt2363213,3721345
2105,3300000,tt2796678,45000
2106,10000000,tt4644382,150000000
2107,150000000,tt3521164,643034466
2108,4500000,tt4387040,32000000
2109,3800000,tt1276105,111731
2110,7000000,tt1361313,453079
2111,12000000,tt1663321,1428291
2112,70000000,tt0884726,18662027
2113,5500000,tt2667960,5000000
2114,12000000,tt3540136,80000000
2115,3500000,tt1091617,7700000
2116,15000000,tt1569364,21500000
2117,25000000,tt1175506,2336172
2118,250000,tt1228953,232732
2119,3000000,tt1152822,103735
2120,6600000,tt1640484,37710610
2121,134005,tt1541995,1332231
2122,400000,tt1694542,252000
2123,40000000,tt1946347,10079201
2124,2840000,tt2181931,11620000
2125,1200000,tt1821480,16000000
2126,7700000,tt2178470,46000000
2127,12156348,tt5091538,7900000
2128,900000,tt0462579,82701
2129,10000000,tt0778661,31609243
2130,12500000,tt1275863,20794985
2131,14734000,tt1599975,6775121
2132,15000000,tt1536048,868439
2133,20000000,tt1230215,610792
2134,15000000,tt1847713,5290
2135,500000,tt2495104,15000000
2136,4000000,tt2893490,143101
2137,3800000,tt5297256,29000000
2138,5200000,tt0315642,9200000
2139,4531653,tt1920885,84552250
2140,18500000,tt1002563,6490401
2141,2100000,tt4120176,282382
2142,15000000,tt0906108,55184721
2143,12000000,tt0479751,19000000
2144,2400000,tt1182972,9600000
2145,20000000,tt1190617,7000000
2146,143000,tt1172998,1000000
2147,4090000,tt1934231,18035000
2148,25000000,tt4164468,29000000
2149,14000000,tt1876451,24637469
2150,120000000,tt1430132,415440673
2151,60720000,tt4701660,553810228
2152,4500000,tt0465967,3468423
2153,450000,tt0435623,973525
2154,700000,tt0801526,31576
2155,8000000,tt1293793,10814122
2156,3500000,tt1620549,2294357
2157,12902809,tt1386932,36000000
2158,2270000,tt1447508,6900000
2159,20000000,tt1391137,60072596
2160,4000000,tt1549589,911466
2161,4000000,tt1719071,355688
2162,1200000,tt2051894,2861020
2163,9272437,tt3321428,11672363
2164,8000000,tt2494384,53086
2165,68490000,tt4591310,193677158
2166,5000000,tt4824308,23507567
2167,3250000,tt0472126,32788
2168,500000,tt0433350,220151
2169,8000000,tt0283503,458232
2170,3906840,tt1379222,4300000
2171,1000000,tt1331064,1296971
2172,5000000,tt1504319,27046
2173,11000000,tt2318405,7200000
2174,2800000,tt1826660,13218980
2175,2000000,tt1753722,1620436
2176,5000000,tt2523600,48125
2177,13500000,tt3018070,187674
2178,2300000,tt0473367,11100000
2179,3230939,tt1355546,18000000
2180,5750000,tt1230448,10000000
2181,2500000,tt0981042,352810
2182,2000000,tt1569465,22212223
2183,100000,tt1480660,1000000
2184,3700000,tt3678782,11480000
2185,2000000,tt0466399,300000
2186,1000000,tt0479162,7202
2187,5800000,tt0473024,7000000
2188,9000000,tt1274295,18130000
2189,2000000,tt1171701,13500000
2190,11000000,tt1706414,5132354
2191,2000000,tt1562568,841733
2192,1052753,tt2717558,466088
2193,10000000,tt3850544,2600000
2194,4300000,tt5946128,3376375
2195,8000000,tt4616250,17000000
2196,5000000,tt0475298,25900
2197,6400000,tt1094241,2556911
2198,4180000,tt1105733,11000000
2199,150000000,tt0458525,373062864
2200,31192,tt1489167,10000
2201,2000000,tt2592500,11666088
2202,11097000,tt1849718,49028000
2203,5000000,tt2275471,388
2204,13000000,tt4110568,22000000
2205,11000000,tt1172060,15500000
2206,25000000,tt1242457,16815892
2207,4881000,tt2169322,81350000
2208,6400000,tt2359810,18000000
2209,5400000,tt2855648,6500000
2210,5500000,tt3767372,22159216
2211,5000000,tt1713440,2387127
2212,2000000,tt0912593,1431623
2213,5000000,tt1438463,17566040
2214,5200000,tt1664806,9700000
2215,1490000,tt1793224,378187
2216,4100000,tt2224317,4300000
2217,17000000,tt2199711,51000000
2218,5000000,tt2012665,1189612
2219,23400000,tt3595298,67000000
2220,5000,tt5066556,11083449
2221,10721568,tt5286444,2978994
2222,8500000,tt1286126,9582732
2223,6000000,tt1130964,399611
2224,500000,tt1934269,116207
2225,1300000,tt2203308,16000000
2226,10000000,tt1034449,8750000
2227,1500000,tt1170391,56000
2228,3900000,tt1339161,208475
2229,6000000,tt1454523,3770657
2230,2200000,tt2459022,208000000
2231,7500000,tt4353996,9100000
2232,1000000,tt0496328,18479
2233,14000000,tt1146325,25000000
2234,3000000,tt1414840,17850711
2235,25000000,tt1071812,20719451
2236,500000,tt1857842,1000000
2237,1379375,tt4374460,105097
2238,1500000,tt4950110,2000000
2239,18700000,tt5071886,74000000
2240,3500000,tt4643432,1492523
2241,5000000,tt1529567,4074023
2242,6700000,tt2077833,31000000
2243,590000,tt0770203,3500000
2244,2500000,tt0465407,71904
2245,20000000,tt1155705,31244858
2246,3000000,tt1324059,11000000
2247,5300000,tt4643580,9080818
2248,500,tt5447140,500
2249,11000000,tt0811066,12000000
2250,3000000,tt1609168,12000000
2251,22361,tt2526660,31307
2252,13000000,tt1954352,1832541
2253,2500000,tt3135556,230069
2254,2000000,tt0814666,111000
2255,15000000,tt0892375,22730842
2256,85000000,tt1013752,363164265
2257,3837625,tt1441956,3867000
2258,6500000,tt5156746,6900000
2259,441892,tt0807758,1030375
2260,3600000,tt1186366,766075
2261,3000000,tt1180583,14000000
2262,4500000,tt1334470,4200000
2263,6400000,tt1499201,5900000
2264,3062000,tt1948150,25034000
2265,2500000,tt2247692,33400000
2266,800000,tt0933361,1328612
2267,3500000,tt1700423,18000000
2268,16000000,tt1725795,98900000
2269,13100000,tt1720254,4100000
2270,65000000,tt1855325,240159255
2271,500000,tt2304517,500000
2272,3000000,tt3774694,249083
2273,3000000,tt1124396,9713500
2274,6250000,tt1340838,8000000
2275,7000000,tt1272018,15172408
2276,3000000,tt1437366,4800080
2277,125000000,tt1596343,626137675
2278,3250000,tt1791681,3250000
2279,400000,tt1322313,88097
2280,450000,tt4307968,1500000
2281,3500000,tt4700756,890303
2282,3500000,tt1366687,9112193
2283,2200000,tt1655607,9700000
2284,180000,tt1566637,175742
2285,11000000,tt2187153,28000000
2286,10000000,tt4981966,15000000
2287,440141,tt1214961,2640850
2288,3000000,tt0489244,1449945
2289,3000000,tt1796657,19010585
2290,2000000,tt1651118,393816
2291,11180,tt1699745,24591
2292,2570000,tt4471388,4026795
2293,1333333,tt0843326,5333333
2294,7000000,tt0985101,162256
2295,9000000,tt1185344,771499
2296,6250000,tt1602476,8500000
2297,12000000,tt2106741,117629
2298,46597700,tt4788602,32700000
2299,3500000,tt1532382,3704408
2300,750000,tt3417422,12000000
2301,7400000,tt3668162,1300000
2302,5510000,tt1740710,18050000
2303,2006871,tt2226666,7040609
2304,2153912,tt3621288,4864560
2305,224056,tt3001638,15536328
2306,521873,tt5662932,1013926
2307,2576871,tt0865496,749981
2308,14000000,tt0918628,9216
2309,5900000,tt3433074,23000000
2310,11000000,tt2424988,41000000
2311,5000000,tt5646136,13000000
2312,500000,tt1999910,500000
2313,3700000,tt0962764,69948
2314,500000,tt1129437,198
2315,2000000,tt1813519,2000000
2316,858572,tt2899136,382454
2317,3200000,tt1373243,3877492
2318,1089360,tt1337051,48298
2319,160000000,tt1270798,353624124
2320,10000000,tt1777595,1064454
2321,10000000,tt4187590,7547762
2322,500,tt4253360,500
2323,15050000,tt3859980,16180000
2324,1180000,tt5291232,4292000
2325,8138338,tt2392830,1864266
2326,2500000,tt0907119,4684165
2327,453500,tt2355765,3260000
2328,65000000,tt0249516,73706
2329,7000000,tt1050739,1100000
2330,780000,tt1496729,1040344
2331,7900000,tt4258292,16000000
2332,210000000,tt0376994,459359555
2333,1000000,tt1046198,404785
2334,2500000,tt1532261,2141028
2335,3000000,tt4744086,15480000
2336,5000000,tt1291549,31649
2337,8400000,tt1821478,20000000
2338,5000000,tt0477337,3919731
2339,50000,tt2612156,300000
2340,2500,tt0914382,15425
2341,7500000,tt1455811,10000000
2342,19000000,tt1876517,2570000
2343,1211360,tt5112966,3129507
2344,20000000,tt0490170,5000000
2345,13400000,tt1584131,16700000
2346,7230000,tt5077538,1453270
2347,5000000,tt1031282,6011000
2348,500000,tt0842001,1000000
2349,7500000,tt1512888,20000000
2350,4000000,tt2288121,9938268
2351,8456800,tt2137992,5750000
2352,150000,tt1068953,560000
2353,940000,tt4271820,5100000
2354,1900000,tt5082014,5900000
2355,6200000,tt4679210,11000000
2356,9000000,tt0887745,706000
2357,560000,tt0948530,1500000
2358,1000000,tt4901756,2228115
2359,500000,tt1821536,500000
2360,3000000,tt1105748,2500000
2361,200000,tt1544600,2295733
2362,3800000,tt4686604,488569
2363,300000,tt5819280,2100000
2364,2915739,tt1361809,14000000
2365,6200000,tt1542482,4820000
2366,5069632,tt4814290,4817642
2367,100000,tt0465643,750000
2368,567000,tt1821682,2930000
2369,5900000,tt3320578,19000000
2370,5000000,tt2800038,846704
2371,5000000,tt0420835,140666
2372,670000,tt4557014,4700000
2373,4048037,tt5544428,2998545
2374,2300000,tt1735221,660000
2375,74110,tt2806788,124221
2376,5500000,tt2476154,47000000
2377,3500000,tt4537362,179000
2378,1000000,tt0431461,11455
2379,1500000,tt1263795,2200000
2380,3000000,tt1370429,6600000
2381,7000000,tt1245736,1877122
2382,10500000,tt1091229,9400000
2383,7500000,tt1451797,2000000
2384,3000000,tt1820555,1957000
2385,6100000,tt1705772,28000000
2386,1230920,tt5423310,3569670
2387,822000,tt1719474,1200000
2388,250000,tt1356878,1950000
2389,800000,tt3175460,800000
2390,2000000,tt1227165,273137
2391,2000000,tt1718881,1268793
2392,6500000,tt1765729,6969292
