budget,imdb_id,revenue
1500000,tt1885300,1938
12000000,tt1566501,9622846
4000000,tt1839642,350006
4600000,tt2356180,25000000
25000000,tt1376213,6399
8000000,tt2004432,9630444
318000,tt2309961,121179
6000000,tt3202120,14348529
9500000,tt3541262,112156811
2000000,tt1464191,48390
50000000,tt2281587,80383290
2400000,tt2581244,88273
12000000,tt2707858,21026290
25000,tt3593046,25000
19500000,tt3735246,56000000
2000000,tt4936450,343617
5980000,tt4434004,14900000
994000,tt0435680,165000
15000000,tt0434215,21000000
500000,tt1193516,5330000
1400000,tt1280558,3500000
6000000,tt0976247,69497
9000000,tt1054122,16000000
12000000,tt1308138,13380561
1500000,tt1648112,8786756
10400000,tt1587729,20967660
20000000,tt1547230,14166853
7000000,tt2328813,1310673
4300000,tt2278871,10165694
10000000,tt2436682,4500
11000000,tt0770772,13196245
5000000,tt0846040,6463286
1000000,tt0854678,274661
7000000,tt0844671,6230276
6000000,tt0903627,1300000
1500000,tt1268204,187716
930000,tt1726589,30905
2200000,tt2070649,31500000
10920000,tt1839596,19660000
15000000,tt0480239,4627375
3600000,tt1403214,24267
12000000,tt2016894,51000000
20000000,tt1532958,16549477
5000000,tt1786751,40400
9700000,tt2788556,154701
14000000,tt3896100,8306690
50000000,tt4687848,102205175
16500000,tt2978102,21256
7400000,tt0449999,17000000
2380000,tt0480025,8176544
4700000,tt0499375,31000000
10000000,tt1185420,20000000
7000000,tt1220628,1429299
10000000,tt1714209,303877
17500000,tt1425922,7018189
3000000,tt1662293,1675381
1816720,tt4142022,4541800
12000000,tt4183692,14394097
1300000,tt5278832,102986
3500000,tt0380817,113783
20000000,tt0430431,13391174
6000,tt0914809,6000
4000000,tt0483756,333912
4000000,tt0393329,907456
5000000,tt0987918,55635037
15000000,tt1239426,16810383
10000000,tt0848538,22896728
2000000,tt1139282,7306
33000000,tt1467391,6982465
40000000,tt1100119,28972508
20000000,tt1274300,346594
2000000,tt1695994,563706
2500000,tt1683921,3358
10000000,tt1554091,1759252
3500000,tt2371486,7339398
5579750,tt2456720,8927600
6000000,tt2321517,4588176
6000000,tt2933544,1020921
6000000,tt2182972,32251
5000000,tt4337690,4842699
13000000,tt1490785,1646788
5000000,tt4158624,443962
1000000,tt0472259,10018
85000000,tt0463985,158468292
35000000,tt0494652,43650785
4500000,tt0808526,744816
5000000,tt1782568,22772019
9000000,tt2357377,48965210
10000000,tt2210834,30283
2000000,tt0423169,622806
79000,tt0492619,245000
9000000,tt0441007,2955039
50000000,tt0367959,82169884
25000000,tt1787759,53213633
3347850,tt1680058,1248748
7100000,tt2377938,18000000
6500000,tt2363213,3721345
3300000,tt2796678,45000
10000000,tt4644382,150000000
150000000,tt3521164,643034466
4500000,tt4387040,32000000
3800000,tt1276105,111731
7000000,tt1361313,453079
12000000,tt1663321,1428291
70000000,tt0884726,18662027
5500000,tt2667960,5000000
12000000,tt3540136,80000000
3500000,tt1091617,7700000
15000000,tt1569364,21500000
25000000,tt1175506,2336172
250000,tt1228953,232732
3000000,tt1152822,103735
6600000,tt1640484,37710610
134005,tt1541995,1332231
400000,tt1694542,252000
40000000,tt1946347,10079201
2840000,tt2181931,11620000
1200000,tt1821480,16000000
7700000,tt2178470,46000000
12156348,tt5091538,7900000
900000,tt0462579,82701
10000000,tt0778661,31609243
12500000,tt1275863,20794985
14734000,tt1599975,6775121
15000000,tt1536048,868439
20000000,tt1230215,610792
15000000,tt1847713,5290
500000,tt2495104,15000000
4000000,tt2893490,143101
3800000,tt5297256,29000000
5200000,tt0315642,9200000
4531653,tt1920885,84552250
18500000,tt1002563,6490401
2100000,tt4120176,282382
15000000,tt0906108,55184721
12000000,tt0479751,19000000
2400000,tt1182972,9600000
20000000,tt1190617,7000000
143000,tt1172998,1000000
4090000,tt1934231,18035000
25000000,tt4164468,29000000
14000000,tt1876451,24637469
120000000,tt1430132,415440673
60720000,tt4701660,553810228
4500000,tt0465967,3468423
450000,tt0435623,973525
700000,tt0801526,31576
8000000,tt1293793,10814122
3500000,tt1620549,2294357
12902809,tt1386932,36000000
2270000,tt1447508,6900000
20000000,tt1391137,60072596
4000000,tt1549589,911466
4000000,tt1719071,355688
1200000,tt2051894,2861020
9272437,tt3321428,11672363
8000000,tt2494384,53086
68490000,tt4591310,193677158
5000000,tt4824308,23507567
3250000,tt0472126,32788
500000,tt0433350,220151
8000000,tt0283503,458232
3906840,tt1379222,4300000
1000000,tt1331064,1296971
5000000,tt1504319,27046
11000000,tt2318405,7200000
2800000,tt1826660,13218980
2000000,tt1753722,1620436
5000000,tt2523600,48125
13500000,tt3018070,187674
2300000,tt0473367,11100000
3230939,tt1355546,18000000
5750000,tt1230448,10000000
2500000,tt0981042,352810
2000000,tt1569465,22212223
100000,tt1480660,1000000
3700000,tt3678782,11480000
2000000,tt0466399,300000
1000000,tt0479162,7202
5800000,tt0473024,7000000
9000000,tt1274295,18130000
2000000,tt1171701,13500000
11000000,tt1706414,5132354
2000000,tt1562568,841733
1052753,tt2717558,466088
10000000,tt3850544,2600000
4300000,tt5946128,3376375
8000000,tt4616250,17000000
5000000,tt0475298,25900
6400000,tt1094241,2556911
4180000,tt1105733,11000000
150000000,tt0458525,373062864
31192,tt1489167,10000
2000000,tt2592500,11666088
11097000,tt1849718,49028000
5000000,tt2275471,388
13000000,tt4110568,22000000
11000000,tt1172060,15500000
25000000,tt1242457,16815892
4881000,tt2169322,81350000
6400000,tt2359810,18000000
5400000,tt2855648,6500000
5500000,tt3767372,22159216
5000000,tt1713440,2387127
2000000,tt0912593,1431623
5000000,tt1438463,17566040
5200000,tt1664806,9700000
1490000,tt1793224,378187
4100000,tt2224317,4300000
17000000,tt2199711,51000000
5000000,tt2012665,1189612
23400000,tt3595298,67000000
5000,tt5066556,11083449
10721568,tt5286444,2978994
8500000,tt1286126,9582732
6000000,tt1130964,399611
500000,tt1934269,116207
1300000,tt2203308,16000000
10000000,tt1034449,8750000
1500000,tt1170391,56000
3900000,tt1339161,208475
6000000,tt1454523,3770657
2200000,tt2459022,208000000
7500000,tt4353996,9100000
1000000,tt0496328,18479
14000000,tt1146325,25000000
3000000,tt1414840,17850711
25000000,tt1071812,20719451
500000,tt1857842,1000000
1379375,tt4374460,105097
1500000,tt4950110,2000000
18700000,tt5071886,74000000
3500000,tt4643432,1492523
5000000,tt1529567,4074023
6700000,tt2077833,31000000
590000,tt0770203,3500000
2500000,tt0465407,71904
20000000,tt1155705,31244858
3000000,tt1324059,11000000
5300000,tt4643580,9080818
500,tt5447140,500
11000000,tt0811066,12000000
3000000,tt1609168,12000000
22361,tt2526660,31307
13000000,tt1954352,1832541
2500000,tt3135556,230069
2000000,tt0814666,111000
15000000,tt0892375,22730842
85000000,tt1013752,363164265
3837625,tt1441956,3867000
6500000,tt5156746,6900000
441892,tt0807758,1030375
3600000,tt1186366,766075
3000000,tt1180583,14000000
4500000,tt1334470,4200000
6400000,tt1499201,5900000
3062000,tt1948150,25034000
2500000,tt2247692,33400000
800000,tt0933361,1328612
3500000,tt1700423,18000000
16000000,tt1725795,98900000
13100000,tt1720254,4100000
65000000,tt1855325,240159255
500000,tt2304517,500000
3000000,tt3774694,249083
3000000,tt1124396,9713500
6250000,tt1340838,8000000
7000000,tt1272018,15172408
3000000,tt1437366,4800080
125000000,tt1596343,626137675
3250000,tt1791681,3250000
400000,tt1322313,88097
450000,tt4307968,1500000
3500000,tt4700756,890303
3500000,tt1366687,9112193
2200000,tt1655607,9700000
180000,tt1566637,175742
11000000,tt2187153,28000000
10000000,tt4981966,15000000
440141,tt1214961,2640850
3000000,tt0489244,1449945
3000000,tt1796657,19010585
2000000,tt1651118,393816
11180,tt1699745,24591
2570000,tt4471388,4026795
1333333,tt0843326,5333333
7000000,tt0985101,162256
9000000,tt1185344,771499
6250000,tt1602476,8500000
12000000,tt2106741,117629
46597700,tt4788602,32700000
3500000,tt1532382,3704408
750000,tt3417422,12000000
7400000,tt3668162,1300000
5510000,tt1740710,18050000
2006871,tt2226666,7040609
2153912,tt3621288,4864560
224056,tt3001638,15536328
521873,tt5662932,1013926
2576871,tt0865496,749981
14000000,tt0918628,9216
5900000,tt3433074,23000000
11000000,tt2424988,41000000
5000000,tt5646136,13000000
500000,tt1999910,500000
3700000,tt0962764,69948
500000,tt1129437,198
2000000,tt1813519,2000000
858572,tt2899136,382454
3200000,tt1373243,3877492
1089360,tt1337051,48298
160000000,tt1270798,353624124
10000000,tt1777595,1064454
10000000,tt4187590,7547762
500,tt4253360,500
15050000,tt3859980,16180000
1180000,tt5291232,4292000
8138338,tt2392830,1864266
2500000,tt0907119,4684165
453500,tt2355765,3260000
65000000,tt0249516,73706
7000000,tt1050739,1100000
780000,tt1496729,1040344
7900000,tt4258292,16000000
210000000,tt0376994,459359555
1000000,tt1046198,404785
2500000,tt1532261,2141028
3000000,tt4744086,15480000
5000000,tt1291549,31649
8400000,tt1821478,20000000
5000000,tt0477337,3919731
50000,tt2612156,300000
2500,tt0914382,15425
7500000,tt1455811,10000000
19000000,tt1876517,2570000
1211360,tt5112966,3129507
20000000,tt0490170,5000000
13400000,tt1584131,16700000
7230000,tt5077538,1453270
5000000,tt1031282,6011000
500000,tt0842001,1000000
7500000,tt1512888,20000000
4000000,tt2288121,9938268
8456800,tt2137992,5750000
150000,tt1068953,560000
940000,tt4271820,5100000
1900000,tt5082014,5900000
6200000,tt4679210,11000000
9000000,tt0887745,706000
560000,tt0948530,1500000
1000000,tt4901756,2228115
500000,tt1821536,500000
3000000,tt1105748,2500000
200000,tt1544600,2295733
3800000,tt4686604,488569
300000,tt5819280,2100000
2915739,tt1361809,14000000
6200000,tt1542482,4820000
5069632,tt4814290,4817642
100000,tt0465643,750000
567000,tt1821682,2930000
5900000,tt3320578,19000000
5000000,tt2800038,846704
5000000,tt0420835,140666
670000,tt4557014,4700000
4048037,tt5544428,2998545
2300000,tt1735221,660000
74110,tt2806788,124221
5500000,tt2476154,47000000
3500000,tt4537362,179000
1000000,tt0431461,11455
1500000,tt1263795,2200000
3000000,tt1370429,6600000
7000000,tt1245736,1877122
10500000,tt1091229,9400000
7500000,tt1451797,2000000
3000000,tt1820555,1957000
6100000,tt1705772,28000000
1230920,tt5423310,3569670
822000,tt1719474,1200000
250000,tt1356878,1950000
800000,tt3175460,800000
2000000,tt1227165,273137
2000000,tt1718881,1268793
6500000,tt1765729,6969292
