,country,imdb_rating,imdb_votes,language,production,released_on_weekend,released_on_dump_month,runtime,year,budget,revenue,actor_popularity,director_popularity,action,adventure,animation,biography,comedy,crime,drama,family,fantasy,mystery,romance,thriller,other_genre,G,NC-17,PG,PG-13,R,TV-14,TV-MA,TV-PG,UNRATED
1121,1,6.1,11.064808564281948,1,206,1,1,110,2016,17.45309671769066,18.537071815720807,13.083617,1.428064,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1122,1,4.4,6.516193076042964,1,149,0,0,101,2009,15.89495209964411,16.196363430532358,5.4707729999999986,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1123,1,6.4,9.559305672844863,2,701,1,0,90,2009,16.523560759066484,15.429892627883763,20.394173000000002,1.303792,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1124,2,6.6,10.64616272024527,1,701,0,1,93,2010,15.761420707019587,15.849554156631163,23.796090000000003,1.021168,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1125,3,6.2,11.197022228573097,1,102,1,0,97,2011,16.573933670031124,13.51693604434607,19.856552,1.01512,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1126,1,5.7,11.608608302601727,1,155,1,0,102,2012,18.03501826314038,18.038949672073848,21.62228,1.0864610000000001,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1127,2,6.6,12.925615865074386,2,78,1,0,136,2011,19.755681810684706,20.767965553295905,28.800571000000005,2.0534939999999997,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1128,1,6.3,10.933124826700707,3,701,1,1,118,2009,15.89495209964411,16.17912687245484,18.449167000000003,1.5596430000000001,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1129,2,7.2,13.317370794005466,1,78,1,0,130,2013,19.11382792451231,20.9183719831633,30.971638,1.703336,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1130,1,7.3,12.226458436086935,1,127,0,0,90,2011,18.82614585206053,20.3163380811905,35.96342100000001,1.0000040000000001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1131,2,4.6,9.774915271736365,1,206,1,1,80,2010,18.197537192638155,19.12171742539258,20.494771,1.930593,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1132,3,6.8,10.401926780651069,2,701,0,0,101,2009,15.068273526459642,10.702390170761937,17.761381,1.0182309999999999,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1133,1,4.9,8.704336438489406,1,57,1,0,103,2010,16.454567887579532,16.879323260189185,12.805359,1.39439,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1134,1,5.4,9.835422821621998,1,78,1,0,88,2011,18.82614585206053,17.47888649454328,12.478419,1.0049379999999999,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1135,1,7.1,9.927008747577474,1,701,1,0,174,2010,17.088874568116545,17.942644943009366,7.291208999999999,1.0423360000000002,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1136,2,8.2,11.922030606776763,1,210,1,0,129,2009,14.508657738524219,17.34086595996684,5.0918519999999985,1.7049729999999998,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1137,1,7.7,12.563187492697292,1,37,1,1,100,2011,15.89495209964411,17.48387559802193,20.464269,1.000876,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1138,1,6.7,11.464071298752708,1,50,1,0,101,2012,16.11809565095832,16.081046633964956,12.520646000000001,1.015091,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1139,2,6.8,8.40178233990491,1,701,1,0,114,2009,16.300417207752275,16.409313540036514,5.170852,1.7267045,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1140,1,5.7,10.639095384284838,1,206,1,1,92,2012,17.822843743196746,16.065731151456433,17.298579999999998,2.453859,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1141,1,4.9,10.578165216812412,1,80,1,1,105,2009,16.523560759066484,17.489821073608272,8.48293,1.9394919999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1142,1,7.3,10.790061069622134,1,210,0,0,113,2010,15.424948470398375,13.815510557964274,7.726545,1.7280000000000002,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1143,1,4.8,10.366120333700634,5,210,1,1,103,2009,17.875953568510692,18.26145344989721,12.551832999999998,2.6064540000000003,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1144,1,6.2,11.633300693545197,3,163,1,1,80,2010,16.11809565095832,17.329535755471646,9.509153,1.012305,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1145,3,7.6,12.998922616964256,2,155,1,1,105,2011,18.34811005111753,19.995237697662038,19.366355,1.928812,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1146,1,6.2,9.755625391793744,1,60,1,1,91,2010,16.11809565095832,15.285499489045806,13.701702,3.374875,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1147,2,5.6,10.68251421973945,1,102,1,1,87,2010,14.403297222866392,18.031159208912687,5.858219999999998,1.012027,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1148,1,6.5,12.575613467959684,2,102,1,1,103,2010,18.197537192638155,19.430353958816657,34.377250000000004,9.969602,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1149,1,4.9,10.942933530535022,1,155,1,1,85,2010,18.534009429259367,19.28518426579851,22.327739,1.125481,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1150,1,5.7,10.565195664260694,1,210,1,0,92,2010,16.860032995687696,17.708368807013326,13.827604000000001,1.099194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1151,1,5.8,10.941199139614623,1,701,0,0,104,2013,17.216707939626428,15.396759261835085,27.757562,2.4272150000000003,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1152,2,6.7,10.658787598318158,1,37,0,0,91,2011,16.860032995687696,13.785892233951344,15.389842000000002,3.913524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1153,1,6.7,12.12519333800455,1,206,1,1,113,2013,17.909855120186375,18.471382441881236,10.198339,1.152072,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1154,1,7.2,11.208083669671513,1,80,1,1,121,2013,17.034386382832476,18.1221255999865,20.571423000000006,2.536381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1155,1,6.3,10.868568448579715,1,27,1,1,102,2010,17.281246460764002,17.554271152345315,14.757046999999998,1.003074,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1156,2,6.9,6.970730078143525,1,46,1,0,100,2014,12.89921982609012,11.386193759131087,5.885801,1.000067,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1157,2,7.7,12.956391434287466,1,163,1,0,95,2010,18.049617062561534,20.11356599556524,19.119124,2.876544,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1158,1,7.6,9.977620524377356,3,701,1,0,138,2009,14.914122846632385,16.213405830762646,7.652527000000001,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1159,1,4.9,12.173528792454144,2,37,1,0,117,2011,18.51599092375669,20.383829811037526,14.836238,3.6753989999999996,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1160,1,4.9,12.18882475212062,1,37,0,0,124,2010,18.03501826314038,20.36443334861033,24.069266,1.546673,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1161,5,7.6,9.919262471651491,1,46,1,0,142,2009,18.197537192638155,18.611790446623086,8.241208,2.064283,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1162,1,6.5,11.359587787899981,1,206,1,0,101,2012,17.034386382832476,18.414231371386762,9.534308,1.0108,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1163,1,7.2,11.461895293857449,1,80,1,1,132,2013,17.034386382832476,18.568429618740637,8.948864,1.0482069999999999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1164,1,6.0,8.930361883909434,1,701,1,1,88,2009,13.815510557964274,14.075542103757938,10.20248,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1165,1,4.3,11.35941291482824,1,32,1,1,94,2013,15.60727002719233,17.294871590670624,12.017592,2.1796489230769227,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1166,2,7.2,11.691732519797487,1,57,1,0,103,2010,16.523560759066484,16.062078797055523,12.297846,1.0453059999999998,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1167,1,5.4,8.183397369998433,1,701,1,0,130,2010,15.319587954740548,15.250595083253597,9.767097,1.001197,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1168,1,5.7,10.761343762573114,1,206,1,0,110,2011,17.50439001207821,17.638383107476603,15.458014000000002,1.082803,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1169,1,6.3,11.747095995066937,2,163,0,1,128,2013,18.980296531887788,18.832541853961715,24.117526,2.066595,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1170,1,5.9,11.090461694778618,1,27,1,0,123,2012,18.132998671500584,17.90011808541731,8.419561999999999,2.531006,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1171,1,7.1,8.309676895987726,1,60,1,0,113,2009,13.901100925798456,10.78514543091584,4.362756999999998,1.005335,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1172,2,6.8,8.292798858200374,1,701,1,0,101,2010,15.176487111099874,12.247574408955186,6.1822469999999985,1.0000209999999998,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1173,1,6.5,12.270581478727062,1,127,0,0,126,2015,18.858935674883522,19.90365601998981,33.443652,2.228997,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1174,1,5.7,7.842671474979457,1,149,1,1,151,2009,15.648092021712584,15.89495209964411,4.000418,1.0003360000000001,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1175,2,7.3,11.028222325349809,3,701,1,0,97,2010,13.7826629334708,15.267124385204808,6.027362,1.136116,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1176,1,5.4,10.539005620259436,1,701,1,1,121,2010,18.60300230074632,17.700550924191532,26.781268,1.241403,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1177,2,7.3,12.887943992145741,1,206,1,0,143,2013,18.469470908121796,19.676411928646598,7.973389999999998,1.600701,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1178,3,7.3,10.956806057566476,1,701,1,0,147,2009,15.201804919084164,17.588228000860138,16.910343,1.000137,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1179,4,7.1,12.297580149774294,1,102,1,1,95,2012,17.72753356339242,17.530002737819984,15.193479,1.000132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1180,2,8.4,14.044465987547513,2,206,1,0,164,2012,19.33697147582652,20.80478969240957,37.988145,5.095171,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1181,1,6.3,11.644146691214054,1,206,1,0,114,2013,19.08851011652802,19.10219858005435,18.543417,3.6127019999999996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1182,3,6.3,11.009819964219377,1,210,1,0,96,2009,16.523560759066484,15.950795663336226,22.975923,2.252414,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1183,1,7.3,8.720623711420426,1,701,1,0,162,2009,14.988283365024575,16.70588231586044,7.379386999999999,1.014637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1184,1,6.8,11.47348792831243,1,206,1,1,107,2014,16.213405830762646,18.183372888332386,16.089068,1.000014,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1185,1,7.0,10.82506428883952,2,701,0,0,127,2016,17.034386382832476,16.552265345436826,10.012098,1.143052,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1186,1,7.0,12.386742839574898,1,701,0,1,116,2016,18.51599092375669,19.5297189995158,44.297765999999996,2.028163,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1187,2,6.9,11.855067313211624,1,206,1,1,123,2015,17.785802471516394,18.408991409107873,33.111509000000005,1.455914,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1188,2,5.9,8.365905077202456,1,46,0,1,108,2010,15.761420707019587,13.023821782196473,9.255052000000001,1.0444765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1189,1,7.3,7.6255950721324535,1,701,1,1,131,2009,14.88563386193193,16.454567887579532,5.434218,1.01512,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1190,1,7.8,10.88128722098749,2,701,1,0,137,2015,15.60727002719233,16.02133141452585,4.401081,2.470128,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1191,1,5.7,11.052238302361841,1,155,1,1,81,2011,17.034386382832476,17.369205482346622,11.041859,1.177778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1192,2,4.9,10.33854382482173,2,102,1,1,93,2012,16.811242831518264,16.6406670027879,57.841494999999995,1.0058280000000002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1193,3,6.0,7.1049654482698426,2,701,0,0,84,2009,15.068273526459642,16.025123964745248,5.1339690000000004,1.034154,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1194,1,5.6,10.489717450749996,1,701,1,0,89,2010,16.11809565095832,13.120309269167768,13.411069,3.6277660000000003,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1195,1,7.3,7.7501841622578365,1,701,1,0,135,2009,14.914122846632385,15.702580206996654,4.317049,1.0016200000000002,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1196,1,6.6,10.99976378140669,2,206,1,1,103,2014,16.801192495664765,17.536283949845032,19.431742,1.802302,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1197,1,6.2,10.24991012001051,1,80,1,1,123,2011,15.856730886823913,13.88559803015723,23.843003000000003,7.611762,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1198,1,6.3,6.135564891081739,1,149,0,1,83,2008,14.978661367769956,15.17069911084566,4.367129,1.000098,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1199,2,5.8,10.536566206629955,3,210,1,1,108,2016,17.14771506813948,16.611225300475564,11.139066,1.0008860000000002,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1200,2,6.4,11.042073475969097,1,701,0,0,109,2012,17.909855120186375,15.908173683022524,14.995454,1.24,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1201,2,8.8,14.307924930021983,3,206,1,0,148,2010,18.890684373198102,20.53153951042175,33.301747,5.095171,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1202,1,6.0,12.183126382183923,2,210,1,0,102,2010,18.197537192638155,19.41921553351942,19.688494,2.240691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1203,3,5.4,8.464214266625351,1,701,0,1,100,2013,17.034386382832476,8.76389700713946,33.501616,1.0000129999999998,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1204,1,6.8,10.007216738298604,1,701,1,0,100,2009,13.592367006650065,13.673617446260156,8.171062,1.504,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1205,1,6.7,8.076826031298808,2,701,1,0,95,2009,15.178239421061456,15.27412558066379,4.97121,1.000802,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1206,1,7.1,12.26543529492368,1,163,1,0,106,2011,17.73152558466196,18.66651982428068,18.801672000000003,2.9735270000000003,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
1207,1,5.6,11.266666806149967,2,206,1,1,107,2010,17.216707939626428,17.833402421822164,15.992878,2.4077610000000003,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1208,1,6.7,12.227976005917135,2,701,1,1,107,2010,18.420680743952367,18.953852387260362,18.117182999999997,1.3345870000000002,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1209,1,6.2,12.991737474040667,3,206,1,1,123,2016,18.980296531887788,20.429699893760546,22.417633,3.475336,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1210,2,6.3,12.279518255513354,2,210,1,1,118,2012,18.643824295266576,19.107820284727904,27.921137,2.030626,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1211,2,7.6,11.282052115594077,3,149,0,0,108,2010,16.372955597565372,17.399029496420383,13.978803,1.711157,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1212,1,7.1,11.689639663206238,1,155,1,1,124,2011,17.72753356339242,18.603684076617657,28.736579000000006,1.652035,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1213,1,4.9,8.15908865466791,1,210,1,1,107,2016,16.11809565095832,17.23841682076114,9.867136,1.000014,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1214,3,6.9,11.46052629617102,1,206,1,1,122,2015,18.420680743952367,18.356896690132736,42.153467,5.88053,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1215,1,4.5,9.00146947994869,1,102,1,0,121,2010,16.811242831518264,17.91106432214026,11.079366999999998,7.39077,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1216,1,7.2,13.530503570945466,1,102,1,0,142,2012,18.132998671500584,20.35395524408448,28.424568,1.771996,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1217,2,8.1,13.408082023595666,2,206,1,0,120,2015,18.82614585206053,19.752672920089058,33.496232,3.592278,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1218,1,4.2,9.406153835618436,1,155,1,0,87,2010,17.72753356339242,18.24348813956598,15.743998000000001,1.000032,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1219,1,8.1,13.029205878918079,1,206,1,1,153,2013,17.64415195445337,18.620569481947268,28.369086,2.523358,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1220,1,6.0,11.20065010832818,1,155,1,0,94,2011,17.822843743196746,19.048551819426564,23.566093,1.453279,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1221,2,7.4,9.484709215365838,3,701,1,1,127,2012,16.38045991542581,9.814383077453307,9.748153,1.043533,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1222,2,6.3,12.453104583692884,3,155,1,0,92,2012,17.622173047734595,19.745475444583626,20.849300000000003,1.23424,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1223,1,5.8,11.213926261352483,1,27,1,1,94,2012,18.184958410431296,19.68957788248044,26.577590999999998,2.4479509999999998,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1224,1,7.9,11.905122946077489,1,163,1,1,147,2015,17.14771506813948,19.121969645568825,8.942623000000003,3.801595,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1225,1,6.3,12.755268620994606,1,127,0,0,154,2011,19.08851011652802,20.839934470554095,18.428053,2.633443,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1226,1,7.2,11.68709723562373,1,24,1,0,100,2010,14.508657738524219,16.442459374525633,20.413654,1.00253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1227,4,6.9,12.310572290745348,4,206,1,1,113,2011,17.216707939626428,18.689075993108208,19.470494,1.11937,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1228,1,5.9,10.466668406636046,1,206,1,0,100,2011,18.683045008419857,18.82885196057716,6.348518,2.590619333333333,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1229,2,6.9,8.810907036099737,3,701,1,1,139,2009,16.951004773893423,15.579842987795576,5.6291139999999995,1.091728,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1230,1,7.1,10.740150490648064,1,701,1,0,106,2010,15.761420707019587,12.855649266055352,14.684095000000001,1.03485,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1231,3,7.1,8.817149624743406,3,701,1,0,120,2012,15.096444403426338,10.096872681686062,4.093042,1.001793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1232,1,7.6,12.47130203238102,1,127,0,1,110,2010,17.45309671769066,19.346037958775437,24.77121200000001,2.8135190000000003,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1233,1,7.2,11.709897510670666,2,37,1,0,113,2010,16.588099280204055,17.841449379875606,7.280169999999999,1.0003,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1234,1,5.1,9.266437111328052,1,701,0,0,95,2010,15.319587954740548,11.726584177073223,15.163627000000002,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1235,1,7.3,9.154193211353181,1,701,1,0,110,2010,15.761420707019587,15.92210692240807,7.185200999999999,1.00026,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1236,1,7.8,12.960975572649573,2,127,0,0,132,2013,19.06253463012476,19.962621621292506,27.320433,4.043623,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1237,1,6.2,11.35482030983524,2,163,1,1,99,2014,17.034386382832476,18.852448997939955,17.296383,1.056178,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1238,1,6.8,12.553933358010353,2,210,1,0,106,2012,19.231610960168695,20.251703835669492,25.370840000000005,1.0870790000000001,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1239,2,7.6,10.647161483764041,4,701,1,1,146,2011,18.358805340234277,18.372660340441165,10.304427,1.422733,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1240,1,6.2,12.112854775318729,2,127,1,1,108,2011,17.034386382832476,18.81123821671918,24.947772,2.48203,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1241,1,6.4,11.813311499293569,1,163,1,1,119,2013,17.45309671769066,18.403913912960032,16.921995000000003,1.412374,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1242,1,6.5,12.907408705508088,2,206,0,0,102,2011,18.197537192638155,19.35463843597294,21.367705000000004,1.018448,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1243,1,5.5,10.171260241993542,2,163,1,0,95,2011,17.958645284355807,19.03019477850568,21.03916,1.000972,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1244,3,7.3,11.292690180545192,2,155,1,0,124,2011,16.11809565095832,18.73429482647771,9.771990000000002,1.077032,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1245,3,5.7,10.341871507401402,1,32,1,1,106,2013,17.37085861945369,16.439092690578725,30.187931,1.173118,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1246,1,5.8,10.685903975853956,1,701,1,1,105,2010,16.811242831518264,17.28141044731747,18.872163,1.211392,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1247,1,5.0,6.0473721790462776,1,149,0,1,100,2008,14.914122846632385,16.697553897329424,5.5610550000000005,1.000025,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1248,3,6.1,9.990078007617226,1,163,1,1,109,2010,17.37085861945369,18.350755881153546,11.709173,1.538298,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1249,2,5.1,11.168884658849063,1,102,1,1,92,2014,17.98989782785991,18.080365420122387,22.961065,1.638407,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1250,1,6.3,10.073863038311682,2,60,0,0,99,2011,15.201804919084164,17.048092029888586,7.1913279999999995,1.583497,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1251,2,7.3,10.002744479133469,1,210,1,1,134,2010,17.216707939626428,15.950185863922648,10.582877,1.0000209999999998,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1252,1,5.4,10.506409105022517,1,701,1,0,105,2010,16.90655301132259,16.064665126953315,27.657016,1.009939,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1253,1,6.4,12.120787051247813,3,155,1,0,107,2010,17.50439001207821,18.653765224095345,18.072951,2.0897900000000003,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1254,1,4.5,7.470224135899966,1,57,0,0,93,2013,16.67771143889374,15.764015765512173,16.648623,2.832061,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1255,1,6.2,10.421000764451936,1,701,0,1,93,2013,16.11809565095832,14.276462090323898,20.257149,1.0841835,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
