,Unnamed: 0,budget,imdb_id,revenue,Actors,Country,Director,Genre,IMDB Rating,IMDB Votes,Language,Production,Rated,Released,Runtime,Title,Year,imdbID
302,302,57000000,tt1071875,149217355,"Nicolas Cage, Violante Placido, Ciar?n Hinds, Idris Elba","USA, United Arab Emirates","Mark Neveldine, Brian Taylor","Action, Fantasy, Thriller",4.3,"95,144","English, Romanian",Sony Pictures,PG-13,17-Feb-12,96 min,Ghost Rider: Spirit of Vengeance,2011,tt1071875
303,303,163000000,tt0409847,174822325,"Daniel Craig, Abigail Spencer, Buck Taylor, Matthew Taylor",USA,Jon Favreau,"Action, Sci-Fi, Thriller",6,"182,983","English, Apache languages",Universal Pictures,PG-13,29-Jul-11,119 min,Cowboys & Aliens,2011,tt0409847
304,304,110000000,tt0433035,299268508,"Hugh Jackman, Dakota Goyo, Evangeline Lilly, Anthony Mackie","USA, India",Shawn Levy,"Action, Drama, Family",7.1,"268,569","English, Ukrainian",Walt Disney Pictures,PG-13,7-Oct-11,127 min,Real Steel,2011,tt0433035
305,305,40000000,tt0472399,51070807,"Jason Statham, Ben Foster, Tony Goldwyn, Donald Sutherland",USA,Simon West,"Action, Crime, Thriller",6.6,"132,038",English,CBS Films,R,28-Jan-11,93 min,The Mechanic,2011,tt0472399
306,306,6500000,tt1723811,17693675,"Michael Fassbender, Lucy Walters, Mari-Ange Ramirez, James Badge Dale",UK,Steve McQueen,Drama,7.2,"158,831",English,Fox Searchlight,NC-17,13-Jan-12,101 min,Shame,2011,tt1723811
307,307,42000000,tt1486185,89162162,"Amanda Seyfried, Gary Oldman, Billy Burke, Shiloh Fernandez","USA, Canada",Catherine Hardwicke,"Fantasy, Horror, Mystery",5.4,"96,789",English,Warner Bros.,PG-13,11-Mar-11,100 min,Red Riding Hood,2011,tt1486185
308,308,170000000,tt0970179,185770160,"Ben Kingsley, Sacha Baron Cohen, Asa Butterfield, Chlo? Grace Moretz",USA,Martin Scorsese,"Adventure, Drama, Family",7.5,"265,179",English,Paramount Studios,PG,23-Nov-11,126 min,Hugo,2011,tt0970179
309,309,135000000,tt1192628,245724603,"Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty",USA,Gore Verbinski,"Animation, Adventure, Comedy",7.2,"198,495",English,Paramount Pictures,PG,4-Mar-11,107 min,Rango,2011,tt1192628
310,310,60000000,tt0822847,78309131,"Paul Bettany, Karl Urban, Cam Gigandet, Maggie Q",USA,Scott Stewart,"Action, Fantasy, Horror",5.7,"102,520",English,Screen Gems/SONY PICTURES,PG-13,13-May-11,87 min,Priest,2011,tt0822847
311,311,40000000,tt0479997,88100000,"Nicolas Cage, Ron Perlman, Stephen Campbell Moore, Stephen Graham",USA,Dominic Sena,"Action, Adventure, Fantasy",5.4,"80,519","English, Latin",Relativity Media,PG-13,7-Jan-11,95 min,Season of the Witch,2011,tt0479997
312,312,130000000,tt0448694,554987477,"Antonio Banderas, Salma Hayek, Zach Galifianakis, Billy Bob Thornton",USA,Chris Miller,"Animation, Action, Adventure",6.7,"123,152","English, Spanish",Paramount/Dreamworks,PG,28-Oct-11,90 min,Puss in Boots,2011,tt0448694
313,313,1100000,tt1899353,4105187,"Iko Uwais, Joe Taslim, Donny Alamsyah, Yayan Ruhian","Indonesia, France, USA",Gareth Evans,"Action, Crime, Thriller",7.6,"161,210",Indonesian,Sony Pictures Classics,R,13-Apr-12,101 min,The Raid: Redemption,2011,tt1899353
314,314,36000000,tt0377981,189712432,"James McAvoy, Emily Blunt, Ashley Jensen, Michael Caine","UK, USA",Kelly Asbury,"Animation, Comedy, Family",6,"45,369",English,Touchstone Pictures,G,11-Feb-11,84 min,Gnomeo & Juliet,2011,tt0377981
315,315,66000000,tt1448755,57777106,"Jason Statham, Clive Owen, Robert De Niro, Dominic Purcell","UK, Australia",Gary McKendry,"Action, Crime, Thriller",6.5,"111,610","English, Arabic, French, Spanish",Open Road Films,R,23-Sep-11,116 min,Killer Elite,2011,tt1448755
316,316,75000000,tt1392170,691210692,"Stanley Tucci, Wes Bentley, Jennifer Lawrence, Willow Shields",USA,Gary Ross,"Adventure, Sci-Fi, Thriller",7.2,"752,009",English,Lionsgate,PG-13,23-Mar-12,142 min,The Hunger Games,2012,tt1392170
317,317,150000000,tt1646987,301000000,"Sam Worthington, Liam Neeson, Ralph Fiennes, Edgar Ram?rez","Spain, USA",Jonathan Liebesman,"Action, Adventure, Fantasy",5.8,"162,193",English,Warner Bros.,PG-13,30-Mar-12,99 min,Wrath of the Titans,2012,tt1646987
318,318,60000000,tt0790724,218340595,"Tom Cruise, Rosamund Pike, Richard Jenkins, David Oyelowo",USA,Christopher McQuarrie,"Action, Crime, Mystery",7,"258,335",English,Paramount Pictures,PG-13,21-Dec-12,130 min,Jack Reacher,2012,tt0790724
319,319,21000000,tt1045658,205738714,"Bradley Cooper, Jennifer Lawrence, Robert De Niro, Jacki Weaver",USA,David O. Russell,"Comedy, Drama, Romance",7.8,"578,743",English,The Weinstein Company,R,25-Dec-12,122 min,Silver Linings Playbook,2012,tt1045658
320,320,125000000,tt1386703,198802074,"Colin Farrell, Kate Beckinsale, Jessica Biel, Bryan Cranston","USA, Canada",Len Wiseman,"Action, Adventure, Mystery",6.3,"215,242","English, Ukrainian",Sony Pictures,PG-13,3-Aug-12,118 min,Total Recall,2012,tt1386703
321,321,20000000,tt1925431,4636169,"Josh Duhamel, Bruce Willis, Rosario Dawson, Vincent D'Onofrio",USA,David Barrett,"Action, Crime, Drama",5.7,"22,271",English,Lionsgate Films,R,5-Dec-12,97 min,Fire with Fire,2012,tt1925431
322,322,85000000,tt1667353,183018522,"Julia Roberts, Lily Collins, Armie Hammer, Nathan Lane","USA, Canada",Tarsem Singh,"Adventure, Comedy, Drama",5.6,"74,881",English,Relativity Media,PG,30-Mar-12,106 min,Mirror Mirror,2012,tt1667353
323,323,31000000,tt1907668,161772375,"Nadine Velazquez, Denzel Washington, Carter Cabassa, Adam C. Edwards",USA,Robert Zemeckis,"Drama, Thriller",7.3,"281,686",English,Paramount Pictures,R,2-Nov-12,138 min,Flight,2012,tt1907668
324,324,61000000,tt1707386,441809770,"Hugh Jackman, Russell Crowe, Anne Hathaway, Amanda Seyfried","UK, USA",Tom Hooper,"Drama, History, Musical",7.6,"263,236",English,Universal Pictures,PG-13,25-Dec-12,158 min,Les Mis?rables,2012,tt1707386
325,325,40000000,tt1790885,132820716,"Jason Clarke, Reda Kateb, Jessica Chastain, Kyle Chandler",USA,Kathryn Bigelow,"Drama, History, Thriller",7.4,"231,667","English, Arabic",Columbia Pictures,R,11-Jan-13,157 min,Zero Dark Thirty,2012,tt1790885
326,326,45000000,tt1397280,376141306,"Liam Neeson, Maggie Grace, Famke Janssen, Leland Orser","France, USA",Olivier Megaton,"Action, Crime, Thriller",6.3,"256,044","English, Turkish, Arabic",20th Century Fox,PG-13,5-Oct-12,92 min,Taken 2,2012,tt1397280
327,327,209000000,tt1440129,303025485,"Taylor Kitsch, Alexander Skarsg?rd, Rihanna, Brooklyn Decker",USA,Peter Berg,"Action, Adventure, Sci-Fi",5.8,"213,803","English, Japanese",Universal,PG-13,18-May-12,131 min,Battleship,2012,tt1440129
328,328,15000000,tt1706593,145000000,"Dane DeHaan, Alex Russell, Michael B. Jordan, Michael Kelly",USA,Josh Trank,"Sci-Fi, Thriller",7.1,"216,946",English,20th Century Fox,PG-13,3-Feb-12,84 min,Chronicle,2012,tt1706593
329,329,70000000,tt1482459,348840316,"Danny DeVito, Ed Helms, Zac Efron, Taylor Swift","USA, France","Chris Renaud, Kyle Balda(co-director)","Animation, Adventure, Comedy",6.4,"83,384",English,Universal Pictures,PG,2-Mar-12,86 min,The Lorax,2012,tt1482459
330,330,50000000,tt1343727,41037742,"Karl Urban, Rachel Wood, Andile Mngadi, Porteus Xandau","UK, South Africa, USA, India",Pete Travis,"Action, Crime, Sci-Fi",7.1,"219,165",English,Lionsgate Films,R,21-Sep-12,95 min,Dredd,2012,tt1343727
331,331,30000000,tt1259521,66486080,"Kristen Connolly, Chris Hemsworth, Anna Hutchison, Fran Kranz",USA,Drew Goddard,Horror,7,"305,001","English, Japanese",Lionsgate Films,R,13-Apr-12,95 min,The Cabin in the Woods,2012,tt1259521
332,332,165000000,tt1772341,471222889,"John C. Reilly, Sarah Silverman, Jack McBrayer, Jane Lynch",USA,Rich Moore,"Animation, Adventure, Comedy",7.7,"299,859",English,Walt Disney Pictures,PG,2-Nov-12,101 min,Wreck-It Ralph,2012,tt1772341
333,333,13000000,tt1659337,33400000,"Logan Lerman, Dylan McDermott, Kate Walsh, Patrick de Ledebur",USA,Stephen Chbosky,"Drama, Romance",8,"388,337",English,Lionsgate Films,PG-13,12-Oct-12,102 min,The Perks of Being a Wallflower,2012,tt1659337
334,334,145000000,tt1277953,746921274,"Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith",USA,"Eric Darnell, Tom McGrath, Conrad Vernon","Animation, Adventure, Comedy",6.9,"131,012","English, Norwegian",Paramount/Dreamworks,PG,8-Jun-12,93 min,Madagascar 3: Europe's Most Wanted,2012,tt1277953
335,335,42000000,tt1232829,201585328,"Jonah Hill, Channing Tatum, Brie Larson, Dave Franco",USA,"Phil Lord, Christopher Miller","Action, Comedy, Crime",7.2,"443,609",English,Sony Pictures,R,16-Mar-12,110 min,21 Jump Street,2012,tt1232829
336,336,40000000,tt1091191,149295601,"Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster",USA,Peter Berg,"Action, Biography, Drama",7.5,"225,721","English, Pushto",Universal Studios,R,10-Jan-14,121 min,Lone Survivor,2013,tt1091191
337,337,190000000,tt1408101,467365246,"Chris Pine, Zachary Quinto, Zoe Saldana, Karl Urban",USA,J.J. Abrams,"Action, Adventure, Sci-Fi",7.8,"425,481","English, Klingon",Paramount,PG-13,16-May-13,132 min,Star Trek: Into Darkness,2013,tt1408101
338,338,23000000,tt1798709,47351251,"Joaquin Phoenix, Lynn Adrianna, Lisa Renee Pitts, Gabe Gomez",USA,Spike Jonze,"Drama, Romance, Sci-Fi",8,"407,767",English,Warner Bros. Pictures,R,10-Jan-14,126 min,Her,2013,tt1798709
339,339,60000000,tt1538403,90565421,"Lily Collins, Jamie Campbell Bower, Kevin Zegers, Jemima West","USA, Germany, Canada",Harald Zwart,"Action, Fantasy, Horror",5.9,"114,637",English,Sony Pictures,PG-13,21-Aug-13,130 min,The Mortal Instruments: City of Bones,2013,tt1538403
340,340,200000000,tt0816711,531865000,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",USA,Marc Forster,"Action, Adventure, Horror",7,"509,379","English, Spanish, Hebrew, Arabic",Paramount Pictures,PG-13,21-Jun-13,116 min,World War Z,2013,tt0816711
341,341,5000000,tt2101441,31724284,"James Franco, Selena Gomez, Vanessa Hudgens, Ashley Benson",USA,Harmony Korine,"Crime, Drama",5.3,"116,337",English,A24 Films,R,22-Mar-13,94 min,Spring Breakers,2012,tt2101441
342,342,12000000,tt2194499,87100449,"Domhnall Gleeson, Rachel McAdams, Bill Nighy, Lydia Wilson",UK,Richard Curtis,"Comedy, Drama, Fantasy",7.8,"229,837",English,Universal Pictures,R,8-Nov-13,123 min,About Time,2013,tt2194499
343,343,50000000,tt1211956,122915111,"Sylvester Stallone, Arnold Schwarzenegger, Jim Caviezel, Faran Tahir",USA,Mikael H?fstr?m,"Action, Crime, Mystery",6.7,"192,763","English, German, Arabic, Urdu",Summit Entertainment,R,18-Oct-13,115 min,Escape Plan,2013,tt1211956
344,344,70000000,tt2302755,161025640,"Gerard Butler, Aaron Eckhart, Finley Jacobsen, Dylan McDermott",USA,Antoine Fuqua,"Action, Thriller",6.5,"219,611","English, Korean",FilmDistrict,R,22-Mar-13,119 min,Olympus Has Fallen,2013,tt2302755
345,345,135000000,tt0481499,585178928,"Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener",USA,"Kirk De Micco, Chris Sanders","Animation, Adventure, Comedy",7.2,"163,751",English,20th Century Fox,PG,22-Mar-13,98 min,The Croods,2013,tt0481499
346,346,20000000,tt0795461,78378744,"Ashley Tisdale, Simon Rex, Gracie Whitton, Ava Kolker",USA,"Malcolm D. Lee, David Zucker","Comedy, Horror",3.5,"54,683","English, Spanish, Latin",The Weinstein Company,PG-13,12-Apr-13,86 min,Scary Movie 5,2013,tt0795461
347,347,30000000,tt1321511,4861022,"Josh Brolin, Elizabeth Olsen, Sharlto Copley, Samuel L. Jackson",USA,Spike Lee,"Action, Drama, Mystery",5.8,"56,455",English,FilmDistrict,R,27-Nov-13,104 min,Old Boy,2013,tt1321511
348,348,135000000,tt1860353,282570682,"Ryan Reynolds, Paul Giamatti, Michael Pe?a, Samuel L. Jackson",USA,David Soren,"Animation, Adventure, Comedy",6.5,"67,868",English,DreamWorks Animation,PG,17-Jul-13,96 min,Turbo,2013,tt1860353
349,349,37000000,tt1723121,269994119,"Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter",USA,Rawson Marshall Thurber,"Comedy, Crime",7,"343,618","English, Spanish",Warner Bros. Pictures,R,7-Aug-13,110 min,We're the Millers,2013,tt1723121
350,350,115000000,tt1535108,286140700,"Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga",USA,Neill Blomkamp,"Action, Drama, Sci-Fi",6.6,"367,183","English, Spanish, French, Afrikaans, Ukrainian",TriStar Pictures,R,9-Aug-13,109 min,Elysium,2013,tt1535108
351,351,39200000,tt1706620,86758912,"Chris Evans, Kang-ho Song, Ed Harris, John Hurt","South Korea, Czech Republic, USA, France",Joon-ho Bong,"Action, Adventure, Drama",7,"208,593","English, Korean, French, Japanese, Czech",Radius-TWC,R,11-Jul-14,126 min,Snowpiercer,2013,tt1706620
352,352,61000000,tt1272878,131940411,"Denzel Washington, Mark Wahlberg, Paula Patton, Edward James Olmos",USA,Baltasar Korm?kur,"Action, Comedy, Crime",6.7,"169,345","English, Spanish",Universal Pictures,R,2-Aug-13,109 min,2 Guns,2013,tt1272878
353,353,12000000,tt1663207,265452,"Jennifer Aniston, Yasiin Bey, Isla Fisher, Will Forte",USA,Daniel Schechter,"Comedy, Crime",5.8,"14,113",English,Roadside Atrractions,R,29-Aug-14,98 min,Life of Crime,2013,tt1663207
354,354,85000000,tt1840309,288747895,"Shailene Woodley, Theo James, Ashley Judd, Jai Courtney",USA,Neil Burger,"Adventure, Mystery, Sci-Fi",6.7,"371,231","English, Spanish",Lionsgate Films/Summit Entertainment,PG-13,21-Mar-14,139 min,Divergent,2014,tt1840309
355,355,127000000,tt2692250,349424282,"Ben Stiller, Robin Williams, Owen Wilson, Steve Coogan","UK, USA",Shawn Levy,"Adventure, Comedy, Family",6.2,"78,680",English,20th Century Fox,PG,19-Dec-14,98 min,Night at the Museum: Secret of the Tomb,2014,tt2692250
356,356,250000000,tt1877832,747862775,"Hugh Jackman, James McAvoy, Michael Fassbender, Jennifer Lawrence","USA, UK, Canada",Bryan Singer,"Action, Adventure, Sci-Fi",8,"566,840","English, Vietnamese, French",20th Century Fox,PG-13,23-May-14,132 min,X-Men: Days of Future Past,2014,tt1877832
357,357,65000000,tt0458481,39407616,"Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",USA,"Frank Miller, Robert Rodriguez","Crime, Thriller",6.5,"126,850",English,Dimension Films,R,22-Aug-14,102 min,Sin City: A Dame to Kill For,2014,tt0458481
358,358,42000000,tt2170439,107670357,"Jason Bateman, Jason Sudeikis, Charlie Day, Jennifer Aniston",USA,Sean Anders,"Comedy, Crime",6.3,"130,266",English,Warner Bros. Pictures,R,26-Nov-14,108 min,Horrible Bosses 2,2014,tt2170439
359,359,200000000,tt1872181,705717432,"Andrew Garfield, Emma Stone, Jamie Foxx, Dane DeHaan",USA,Marc Webb,"Action, Adventure, Sci-Fi",6.7,"353,546",English,Sony Pictures,PG-13,2-May-14,142 min,The Amazing Spider-Man 2,2014,tt1872181
360,360,55000000,tt0455944,192330738,"Denzel Washington, Marton Csokas, Chlo? Grace Moretz, David Harbour",USA,Antoine Fuqua,"Action, Crime, Thriller",7.2,"256,369","English, Russian, Spanish",Sony Pictures,R,26-Sep-14,132 min,The Equalizer,2014,tt0455944
361,361,58800000,tt2179136,542307423,"Bradley Cooper, Kyle Gallner, Cole Konis, Ben Reed",USA,Clint Eastwood,"Action, Biography, Drama",7.3,"364,585","English, Arabic",Warner Bros.,R,16-Jan-15,133 min,American Sniper,2014,tt2179136
362,362,178000000,tt1631867,370541256,"Tom Cruise, Emily Blunt, Brendan Gleeson, Bill Paxton","USA, Canada",Doug Liman,"Action, Adventure, Sci-Fi",7.9,"489,826",English,Warner Bros. Pictures,PG-13,6-Jun-14,113 min,Edge of Tomorrow,2014,tt1631867
363,363,40000000,tt1956620,126069509,"Cameron Diaz, Jason Segel, Rob Corddry, Ellie Kemper",USA,Jake Kasdan,"Comedy, Romance",5.1,"92,413","English, Ukrainian",Sony Pictures,R,18-Jul-14,94 min,Sex Tape,2014,tt1956620
364,364,145000000,tt1646971,609123048,"Jay Baruchel, Cate Blanchett, Gerard Butler, Craig Ferguson",USA,Dean DeBlois,"Animation, Action, Adventure",7.8,"244,883",English,20th Century Fox,PG,13-Jun-14,102 min,How to Train Your Dragon 2,2014,tt1646971
365,365,48000000,tt2446042,325771424,"Liam Neeson, Forest Whitaker, Famke Janssen, Maggie Grace","France, USA",Olivier Megaton,"Action, Thriller",6,"149,289","English, Russian",20th Century Fox,PG-13,9-Jan-15,109 min,Taken 3,2014,tt2446042
366,366,140000000,tt1528100,268031828,"Christian Bale, Joel Edgerton, John Turturro, Aaron Paul","UK, Spain, USA",Ridley Scott,"Action, Adventure, Drama",6,"140,692",English,20th Century Fox,PG-13,12-Dec-14,150 min,Exodus: Gods and Kings,2014,tt1528100
367,367,28000000,tt0365907,53181600,"Liam Neeson, Maurice Compte, Patrick McDade, Luciano Acuna Jr.",USA,Scott Frank,"Crime, Drama, Mystery",6.5,"95,982","English, Spanish, Urdu, Russian",Universal Studios,R,19-Sep-14,114 min,A Walk Among the Tombstones,2014,tt0365907
368,368,100000000,tt1267297,243400000,"Dwayne Johnson, Ian McShane, John Hurt, Rufus Sewell",USA,Brett Ratner,"Action, Adventure",6,"125,530",English,Paramount Pictures,PG-13,25-Jul-14,98 min,Hercules,2014,tt1267297
369,369,15000000,tt1972571,31554855,"Grigoriy Dobrygin, Philip Seymour Hoffman, Homayoun Ershadi, Mehdi Dehbi","UK, USA, Germany",Anton Corbijn,"Crime, Drama, Thriller",6.8,"63,004","English, Turkish",Lionsgate/Roadside Attractions,R,1-Aug-14,122 min,A Most Wanted Man,2014,tt1972571
370,370,5500000,tt2397535,3000000,"Ethan Hawke, Sarah Snook, Christopher Kirby, Christopher Sommers",Australia,"Michael Spierig, Peter Spierig","Drama, Mystery, Sci-Fi",7.5,"197,699",English,Sony Pictures,R,9-Jan-15,97 min,Predestination,2014,tt2397535
371,371,70000000,tt0829150,215529201,"Luke Evans, Sarah Gadon, Dominic Cooper, Art Parkinson","USA, Japan",Gary Shore,"Action, Drama, Fantasy",6.3,"152,298","English, Turkish",Universal Pictures,PG-13,10-Oct-14,92 min,Dracula Untold,2014,tt0829150
372,372,65000000,tt1823664,133821816,"Jamie Foxx, Quvenzhan? Wallis, Rose Byrne, Bobby Cannavale",USA,Will Gluck,"Comedy, Drama, Family",5.3,"28,314",English,Sony Pictures,PG,19-Dec-14,118 min,Annie,2014,tt1823664
373,373,68000000,tt2637276,217022588,"Mark Wahlberg, Seth MacFarlane, Amanda Seyfried, Jessica Barth",USA,Seth MacFarlane,Comedy,6.3,"144,572",English,Universal Pictures,R,26-Jun-15,115 min,Ted 2,2015,tt2637276
374,374,61000000,tt4046784,311256926,"Dylan O'Brien, Ki Hong Lee, Kaya Scodelario, Thomas Brodie-Sangster",USA,Wes Ball,"Action, Sci-Fi, Thriller",6.3,"167,532",English,20th Century Fox,PG-13,18-Sep-15,131 min,Maze Runner: The Scorch Trials,2015,tt4046784
375,375,2000000,tt3235888,14674076,"Bailey Spry, Carollette Phillips, Loren Bass, Keir Gilchrist",USA,David Robert Mitchell,"Horror, Mystery",6.9,"149,332",English,Radius-TWC,R,27-Mar-15,100 min,It Follows,2014,tt3235888
376,376,190000000,tt2820852,1506249360,"Vin Diesel, Paul Walker, Jason Statham, Michelle Rodriguez","USA, Japan",James Wan,"Action, Crime, Thriller",7.2,"311,288",English,Universal Pictures,PG-13,3-Apr-15,137 min,Furious 7,2015,tt2820852
377,377,150000000,tt1392190,378858340,"Tom Hardy, Charlize Theron, Nicholas Hoult, Hugh Keays-Byrne","Australia, USA",George Miller,"Action, Adventure, Sci-Fi",8.1,"665,359","English, Russian",Warner Bros.,R,15-May-15,120 min,Mad Max: Fury Road,2015,tt1392190
378,378,44000000,tt3460252,155760117,"Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh, Walton Goggins",USA,Quentin Tarantino,"Crime, Drama, Mystery",7.8,"365,699","English, Spanish, French",The Weinstein Company,R,30-Dec-15,187 min,The Hateful Eight,2015,tt3460252
379,379,15000000,tt0470752,36869414,"Domhnall Gleeson, Corey Johnson, Oscar Isaac, Alicia Vikander",UK,Alex Garland,"Drama, Mystery, Sci-Fi",7.7,"360,105",English,A24 Films,R,24-Apr-15,108 min,Ex Machina,2014,tt0470752
380,380,30000000,tt1798684,91709827,"Jake Gyllenhaal, Rachel McAdams, Forest Whitaker, Oona Laurence","Hong Kong, USA",Antoine Fuqua,"Drama, Sport",7.4,"177,645",English,The Weinstein Company,R,24-Jul-15,124 min,Southpaw,2015,tt1798684
381,381,135000000,tt1663202,532950503,"Leonardo DiCaprio, Tom Hardy, Domhnall Gleeson, Will Poulter","Hong Kong, Taiwan, USA",Alejandro Gonz?lez I??rritu,"Adventure, Drama, Thriller",8,"526,189","English, Pawnee, French",20th Century Fox,R,8-Jan-16,156 min,The Revenant,2015,tt1663202
382,382,30000000,tt3397884,84025816,"Emily Blunt, Benicio Del Toro, Josh Brolin, Victor Garber",USA,Denis Villeneuve,"Action, Crime, Drama",7.6,"261,118","English, Spanish",Lionsgate,R,2-Oct-15,121 min,Sicario,2015,tt3397884
383,383,10000000,tt3072482,14333790,"Sharlto Copley, Danila Kozlovsky, Haley Bennett, Tim Roth","Russia, USA",Ilya Naishuller,"Action, Adventure, Sci-Fi",6.7,"65,248","English, Russian",N/A,R,8-Apr-16,96 min,Hardcore Henry,2015,tt3072482
